Query_nr,doc_nr
1087327,126352
1087327,317257
1087327,282415
1087327,121802
1087327,391585
1087327,86899
1087327,457221
1087327,346795
1087317,430803
1087317,320838
1087317,68268
1087317,368434
1087317,371811
1087317,4844
1087317,127518
1087317,132241
1087317,265218
1087317,107560
1087309,418197
1087309,279920
1087309,194112
1087309,204370
1087309,25120
1087309,393745
1087309,139270
1087309,320599
1087309,302262
1087309,88622
1087238,56423
1087238,391072
1087238,373303
1087238,26077
1087238,121969
1087238,354234
1087238,159071
1087238,26794
1087238,303952
1087238,68552
1087226,420265
1087226,259518
1087226,459635
1087226,63926
1087226,479354
1087226,335790
1087226,300987
1087226,352030
1087226,293351
1087226,59993
1087215,27649
1087215,69729
1087215,343964
1087215,350748
1087215,467413
1087215,190188
1087215,126231
1087215,418704
1087215,189835
1087215,482477
1100986,127110
1100986,251926
1100986,336145
1100986,473688
1100986,268823
1100986,8351
1100986,247768
1100986,430076
1100986,277561
1100986,75856
1087204,271796
1087204,345594
1087204,199012
1087204,227909
1087204,141854
1087204,119967
1087204,379236
1087204,199747
1087204,491321
1087204,304080
1087185,328253
1087185,20337
1087185,415261
1087185,251472
1087185,350707
1087185,118865
1087185,169280
1087185,340962
1087185,60203
1087185,220423
1087173,202541
1087173,243404
1087173,99890
1087173,175069
1087173,363392
1087173,234752
1087173,357852
1087173,486885
1087173,83088
1087173,64605
1087171,290120
1087171,405729
1087171,194715
1087171,201508
1087171,408671
1087171,207840
1087171,49824
1087171,419187
1087171,222704
1087171,462134
1100980,162220
1100980,112582
1100980,194952
1100980,1996
1100980,333570
1100980,32510
1100980,79598
1100980,316536
1100980,431595
1100980,36966
1087129,364961
1087129,140274
1087129,110501
1087129,248532
1087129,310037
1087129,30441
1087129,72265
1087129,26128
1087129,217000
1087129,343369
1087122,182432
1087122,99456
1087122,483333
1087122,288844
1087122,255296
1087122,42287
1087122,294436
1087122,485470
1087122,308507
1087122,101110
1087114,40032
1087114,471545
1087114,111730
1087114,230643
1087114,189854
1087114,492163
1087114,413161
1087114,221345
1087114,25612
1087114,136409
1087105,245776
1087105,313326
1087105,379114
1087105,296196
1087105,420088
1087105,136454
1087105,136539
1087105,36828
1087105,393057
1087105,151013
1087077,250462
1087077,292274
1087077,418376
1087077,107982
1087077,180302
1087077,201688
1087077,440146
1087077,377675
1087077,234437
1087077,378647
1087076,376780
1087076,330745
1087076,323140
1087076,148075
1087076,290004
1087076,120142
1087076,383858
1087076,500688
1087076,444638
1087076,424326
1087074,465485
1087074,95080
1087074,181312
1087074,141686
1087074,297758
1087074,309946
1087074,31773
1087074,431687
1087074,82557
1087074,95933
1087066,143169
1087066,115694
1087066,217394
1087066,205646
1087066,237306
1087066,36966
1087066,158945
1087066,286331
1087066,126420
1087066,460379
1087061,35763
1087061,37610
1087061,198508
1087061,6428
1087061,187378
1087061,494451
1087061,178904
1087061,106001
1087061,375177
1087061,334126
1087047,276892
1087047,188487
1087047,311885
1087047,358509
1087047,267005
1087047,331221
1087047,93990
1087047,258067
1087047,206893
1087047,459797
1087046,316536
1087046,325417
1087046,36070
1087046,256913
1087046,392781
1087046,8413
1087046,431595
1087046,162220
1087046,465247
1087046,336037
1087042,263445
1087042,93222
1087042,351062
1087042,265856
1087042,150743
1087042,443242
1087042,219235
1087042,382194
1087042,442494
1087042,410029
1087018,39828
1087018,441234
1087018,434027
1087018,348429
1087018,100399
1087018,204810
1087018,292760
1087018,195500
1087018,189308
1087018,442937
1087014,457425
1087014,43367
1087014,93384
1087014,299434
1087014,247206
1087014,65665
1087014,80219
1087014,115608
1087014,130949
1087014,412433
1087001,392069
1087001,335773
1087001,189065
1087001,393353
1087001,213317
1087001,366066
1087001,216364
1087001,379023
1087001,57010
1087001,60088
1086974,114125
1086974,88744
1086974,240845
1086974,46491
1086974,386479
1086974,294972
1086974,371891
1086974,416259
1086974,491544
1086974,459818
1086933,496810
1086933,229344
1086933,495015
1086933,316644
1086933,338074
1086933,28257
1086933,371812
1086933,186039
1086933,298627
1086933,95033
1086928,347084
1086928,164118
1086928,50702
1086928,171487
1086928,130617
1086928,189179
1086928,38374
1086928,193206
1086928,344882
1086928,359990
1086927,34460
1086927,343796
1086927,19755
1086927,12200
1086927,56417
1086927,498832
1086927,450265
1086927,70611
1086927,134351
1086927,195655
1086917,9793
1086917,40984
1086917,302883
1086917,210179
1086917,122550
1086917,489449
1086917,209615
1086917,490984
1086917,464089
1086917,348153
1086915,92495
1086915,341849
1086915,137340
1086915,292457
1086915,464338
1086915,286020
1086915,367812
1086915,40700
1086915,366249
1086915,459752
1086893,476578
1086893,355487
1086893,198820
1086893,477241
1086893,251068
1086893,355543
1086893,129016
1086893,340411
1086893,498530
1086893,293523
1086886,211051
1086886,39199
1086886,320279
1086886,425805
1086886,157015
1086886,105635
1086886,9703
1086886,36471
1086886,190845
1086886,473679
1086883,258063
1086883,261351
1086883,224694
1086883,29908
1086883,159062
1086883,338444
1086883,350416
1086883,373749
1086883,321162
1086883,318712
1086874,239819
1086874,184678
1086874,280111
1086874,197010
1086874,242338
1086874,431148
1086874,197120
1086874,223900
1086874,77698
1086874,188777
1086860,57012
1086860,445973
1086860,251505
1086860,444942
1086860,486093
1086860,394369
1086860,242558
1086860,366735
1086860,455621
1086860,130128
1086855,358334
1086855,391915
1086855,288556
1086855,481014
1086855,456546
1086855,237987
1086855,172196
1086855,147982
1086855,228819
1086855,215689
1086836,292802
1086836,439347
1086836,162474
1086836,498148
1086836,79273
1086836,117937
1086836,395122
1086836,224960
1086836,399345
1086836,231606
1086834,262790
1086834,156749
1086834,202395
1086834,420997
1086834,146984
1086834,193690
1086834,249622
1086834,274045
1086834,246924
1086834,387191
1086765,492846
1086765,229695
1086765,345853
1086765,171867
1086765,253322
1086765,456079
1086765,175996
1086765,120482
1086765,224478
1086765,208629
1086760,52738
1086760,77977
1086760,147637
1086760,87105
1086760,99146
1086760,244500
1086760,442716
1086760,498297
1086760,190921
1086760,23561
1086715,269920
1086715,197689
1086715,75856
1086715,64024
1086715,52474
1086715,159123
1086715,340195
1086715,447536
1086715,279773
1086715,206841
1086713,461293
1086713,206006
1086713,168782
1086713,193854
1086713,221900
1086713,3179
1086713,57009
1086713,319654
1086713,144385
1086713,138983
1100937,25032
1100937,162728
1100937,457656
1100937,339560
1100937,244584
1100937,66336
1100937,1484
1100937,358273
1100937,392922
1100937,310162
1086708,332791
1086708,460692
1086708,167045
1086708,442496
1086708,360414
1086708,447052
1086708,397811
1086708,140258
1086708,344227
1086708,284946
1086701,139936
1086701,219329
1086701,138895
1086701,109579
1086701,73220
1086701,407903
1086701,222316
1086701,339485
1086701,376129
1086701,199189
1086681,424371
1086681,239772
1086681,459941
1086681,486694
1086681,68232
1086681,360679
1086681,366128
1086681,357978
1086681,480231
1086681,168033
1086679,32509
1086679,187254
1086679,9657
1086679,99722
1086679,56982
1086679,283346
1086679,477738
1086679,63431
1086679,19081
1086679,298131
1100933,434722
1100933,318712
1100933,491572
1100933,181895
1100933,174847
1100933,159062
1100933,430329
1100933,29908
1100933,462689
1100933,199772
1086628,25802
1086628,217291
1086628,434672
1086628,152914
1086628,387050
1086628,106527
1086628,330334
1086628,265953
1086628,16053
1086628,98181
1100930,249704
1100930,124811
1100930,249406
1100930,279
1100930,438012
1100930,294919
1100930,37163
1100930,40880
1100930,77169
1100930,162362
1086595,122086
1086595,432658
1086595,368513
1086595,362869
1086595,17775
1086595,128382
1086595,485663
1086595,429474
1086595,98345
1086595,467667
1086581,125490
1086581,381554
1086581,303106
1086581,404699
1086581,187499
1086581,409455
1086581,228307
1086581,130266
1086581,114786
1086581,400232
1086565,192336
1086565,247164
1086565,233416
1086565,333562
1086565,295965
1086565,413443
1086565,422924
1086565,211083
1086565,122813
1086565,289126
1086555,272007
1086555,494762
1086555,415729
1086555,91822
1086555,359142
1086555,51777
1086555,22736
1086555,462799
1086555,459238
1086555,59648
1086532,403883
1086532,492404
1086532,99611
1086532,483635
1086532,255865
1086532,225939
1086532,125821
1086532,365810
1086532,192201
1086532,213575
1086477,283322
1086477,171539
1086477,421065
1086477,438889
1086477,108217
1086477,213103
1086477,360507
1086477,115119
1086477,162995
1086477,291961
1100919,179618
1100919,258427
1100919,147806
1100919,343585
1100919,204252
1100919,237129
1100919,75636
1100919,265265
1100919,315837
1100919,326992
1086468,489205
1086468,286284
1086468,118203
1086468,351234
1086468,285612
1086468,131288
1086468,422402
1086468,134382
1086468,27105
1086468,16598
1086439,36723
1086439,386306
1086439,165835
1086439,311463
1086439,52862
1086439,38610
1086439,237079
1086439,87808
1086439,280077
1086439,129656
1086430,468067
1086430,332801
1086430,6041
1086430,219042
1086430,431746
1086430,41458
1086430,348880
1086430,470686
1086430,191024
1086430,319449
1086424,375797
1086424,83087
1086424,384114
1086424,134072
1086424,181169
1086424,125097
1086424,56095
1086424,279407
1086424,147632
1086424,289631
1086391,438677
1086391,474898
1086391,71075
1086391,336666
1086391,40745
1086391,99539
1086391,64640
1086391,96211
1086391,434568
1086391,166340
1086385,351379
1086385,100366
1086385,336421
1086385,185995
1086385,175156
1086385,311973
1086385,240701
1086385,261025
1086385,377705
1086385,410327
1086384,271582
1086384,114078
1086384,141027
1086384,181234
1086384,426241
1086384,412309
1086384,300056
1086384,324647
1086384,228292
1086384,155184
1086326,209931
1086326,12838
1086326,418898
1086326,227067
1086326,247738
1086326,360154
1086326,488974
1086326,147372
1086326,218959
1086326,479619
1086309,36818
1086309,125040
1086309,271196
1086309,324175
1086309,442297
1086309,325038
1086309,379501
1086309,351220
1086309,9995
1086309,146037
1086288,490547
1086288,331798
1086288,342165
1086288,305729
1086288,177766
1086288,412689
1086288,453835
1086288,197864
1086288,405917
1086288,178360
1086281,39690
1086281,408786
1086281,17021
1086281,462278
1086281,202924
1086281,173297
1086281,347585
1086281,385672
1086281,152920
1086281,323061
1086271,493742
1086271,172599
1086271,482081
1086271,191337
1086271,161062
1086271,320296
1086271,374853
1086271,88501
1086271,482244
1086271,187399
1086266,99765
1086266,298239
1086266,388062
1086266,271782
1086266,224226
1086266,16154
1086266,259747
1086266,31741
1086266,448765
1086266,91827
1086248,210173
1086248,162875
1086248,62475
1086248,341546
1086248,127877
1086248,340177
1086248,358723
1086248,398126
1086248,372509
1086248,43200
1086241,79866
1086241,405235
1086241,266646
1086241,357321
1086241,7713
1086241,137298
1086241,249840
1086241,377622
1086241,13182
1086241,496808
1086224,182853
1086224,77876
1086224,212039
1086224,116226
1086224,287584
1086224,415208
1086224,167723
1086224,406845
1086224,411106
1086224,76052
1086200,39582
1086200,186505
1086200,231393
1086200,845
1086200,304864
1086200,79485
1086200,237356
1086200,154283
1086200,337481
1086200,407632
1086174,212367
1086174,155078
1086174,424665
1086174,304992
1086174,98993
1086174,233849
1086174,130700
1086174,263181
1086174,126570
1086174,415371
1086120,22318
1086120,202059
1086120,225912
1086120,157041
1086120,150382
1086120,208133
1086120,261511
1086120,377058
1086120,9760
1086120,433861
1086075,160286
1086075,195999
1086075,294450
1086075,77015
1086075,407465
1086075,338938
1086075,429914
1086075,97753
1086075,151357
1086075,171161
1086046,421356
1086046,101083
1086046,359729
1086046,433456
1086046,46868
1086046,109336
1086046,427932
1086046,429979
1086046,70928
1086046,223595
1086022,131743
1086022,81200
1086022,420568
1086022,495072
1086022,401601
1086022,431608
1086022,440980
1086022,391388
1086022,486334
1086022,143624
1086014,363741
1086014,295922
1086014,51174
1086014,147800
1086014,80708
1086014,204835
1086014,347978
1086014,397955
1086014,178383
1086014,465177
1085980,312496
1085980,260964
1085980,443421
1085980,224185
1085980,246021
1085980,305620
1085980,90816
1085980,138392
1085980,94527
1085980,80523
1085967,325120
1085967,441065
1085967,3445
1085967,369732
1085967,279264
1085967,428006
1085967,291954
1085967,392787
1085967,482170
1085967,443205
1100875,84853
1100875,286274
1100875,14898
1100875,211522
1100875,99598
1100875,235237
1100875,301658
1100875,414601
1100875,131509
1100875,373397
1085943,202889
1085943,86755
1085943,423819
1085943,447310
1085943,366823
1085943,89730
1085943,141267
1085943,218506
1085943,189214
1085943,32702
1085918,326208
1085918,333764
1085918,55725
1085918,278650
1085918,117282
1085918,466652
1085918,268063
1085918,385146
1085918,411607
1085918,22504
1085889,415716
1085889,221093
1085889,38600
1085889,157531
1085889,179729
1085889,210658
1085889,130306
1085889,455400
1085889,242181
1085889,218777
1085845,91050
1085845,284624
1085845,338702
1085845,276482
1085845,318626
1085845,31457
1085845,385871
1085845,54746
1085845,428194
1085845,82245
1085842,196829
1085842,86710
1085842,315015
1085842,271883
1085842,285076
1085842,301973
1085842,230611
1085842,299643
1085842,37229
1085842,434396
1085812,169573
1085812,363699
1085812,225220
1085812,36922
1085812,458810
1085812,400665
1085812,157786
1085812,130917
1085812,347795
1085812,216703
1085804,64102
1085804,188056
1085804,415751
1085804,284950
1085804,197342
1085804,444082
1085804,132324
1085804,43980
1085804,262834
1085804,430268
1085796,185830
1085796,371457
1085796,432458
1085796,15489
1085796,181876
1085796,345178
1085796,473442
1085796,14908
1085796,438312
1085796,194835
1085780,409543
1085780,424868
1085780,176870
1085780,143478
1085780,99609
1085780,131035
1085780,80554
1085780,377865
1085780,257284
1085780,446147
1085779,205711
1085779,501226
1085779,337185
1085779,281881
1085779,199300
1085779,313311
1085779,306467
1085779,283581
1085779,498185
1085779,171807
1085764,455960
1085764,406480
1085764,5657
1085764,499816
1085764,89627
1085764,321106
1085764,272549
1085764,168137
1085764,9711
1085764,303602
1085762,319199
1085762,118165
1085762,477368
1085762,359249
1085762,222162
1085762,253359
1085762,49578
1085762,454940
1085762,376253
1085762,67553
1085760,295131
1085760,462395
1085760,101478
1085760,54746
1085760,91050
1085760,117974
1085760,269104
1085760,222422
1085760,468084
1085760,147720
1085733,427769
1085733,252016
1085733,346495
1085733,338747
1085733,48705
1085733,170892
1085733,284253
1085733,285012
1085733,308461
1085733,127368
1085697,306079
1085697,313482
1085697,328892
1085697,41571
1085697,152921
1085697,468075
1085697,96123
1085697,28536
1085697,53456
1085697,241239
1085674,69132
1085674,305422
1085674,473595
1085674,64213
1085674,162407
1085674,175465
1085674,218417
1085674,291895
1085674,465697
1085674,367432
1100852,382288
1100852,55330
1100852,419221
1100852,200439
1100852,170622
1100852,119486
1100852,112442
